feeder,one,one,one,one,one,one,one,one,one
season,summer,summer,summer,summer,summer,summer,summer,summer,summer
strategy,no_control,single_bucket,single_bucket,single_bucket,single_bucket,smooth,smooth,smooth,smooth
control,0,6,25,50,75,6,25,50,75
shift,,,,,,,,,
-10.7166666667,0.7333333333333333,0.7333333333333333,0.8,0.8666666666666667,0.9333333333333333,0.7333333333333333,0.8,0.7333333333333333,0.8
-10.7,0.7333333333333333,0.8,0.8666666666666667,0.9333333333333333,1.0,0.7333333333333333,0.8,0.7333333333333333,0.8
-10.6833333333,0.8,0.8666666666666667,0.9333333333333333,1.0,1.0666666666666667,0.8666666666666667,0.9333333333333333,0.8666666666666667,1.0
-10.6666666667,0.9333333333333333,0.9333333333333333,1.0,1.0666666666666667,1.1333333333333333,0.9333333333333333,1.0,0.9333333333333333,1.0
-10.65,0.9333333333333333,0.9333333333333333,1.0,1.0666666666666667,1.1333333333333333,0.9333333333333333,1.0,0.9333333333333333,1.0
-10.633333333300001,0.9333333333333333,0.9333333333333333,1.0,1.0666666666666667,1.1333333333333333,0.9333333333333333,1.0,0.9333333333333333,1.0
-10.616666666699999,0.9333333333333333,0.9333333333333333,1.0,1.0666666666666667,1.1333333333333333,0.9333333333333333,1.0,0.9333333333333333,1.0
-10.6,1.0,1.0,1.0666666666666667,1.1333333333333333,1.2,1.0,1.0666666666666667,1.0,1.0666666666666667
-10.5833333333,1.0666666666666667,1.0666666666666667,1.1333333333333333,1.2,1.2666666666666666,1.0666666666666667,1.1333333333333333,1.0666666666666667,1.1333333333333333
-10.5666666667,1.0666666666666667,1.0666666666666667,1.1333333333333333,1.2,1.2666666666666666,1.0666666666666667,1.1333333333333333,1.0666666666666667,1.1333333333333333
-10.55,1.0666666666666667,1.0666666666666667,1.1333333333333333,1.2,1.2666666666666666,1.0666666666666667,1.1333333333333333,1.0666666666666667,1.1333333333333333
-10.5333333333,1.0666666666666667,1.0666666666666667,1.1333333333333333,1.2,1.2666666666666666,1.0666666666666667,1.1333333333333333,1.0666666666666667,1.1333333333333333
-10.516666666699999,1.0666666666666667,1.0666666666666667,1.1333333333333333,1.2,1.2666666666666666,1.0666666666666667,1.1333333333333333,1.0666666666666667,1.1333333333333333
-10.5,1.1333333333333333,1.1333333333333333,1.2,1.2666666666666666,1.3333333333333333,1.1333333333333333,1.2,1.1333333333333333,1.2
-10.483333333300001,1.1333333333333333,1.1333333333333333,1.2,1.2666666666666666,1.3333333333333333,1.1333333333333333,1.2,1.1333333333333333,1.2
-10.4666666667,1.1333333333333333,1.1333333333333333,1.2,1.2666666666666666,1.3333333333333333,1.1333333333333333,1.2,1.1333333333333333,1.2
-10.45,1.2666666666666666,1.2666666666666666,1.3333333333333333,1.4,1.4666666666666666,1.2666666666666666,1.3333333333333333,1.2666666666666666,1.3333333333333333
-10.4333333333,1.3333333333333333,1.3333333333333333,1.4,1.4666666666666666,1.5333333333333334,1.3333333333333333,1.4,1.3333333333333333,1.4
-10.4166666667,1.3333333333333333,1.3333333333333333,1.4,1.4666666666666666,1.5333333333333334,1.3333333333333333,1.4,1.3333333333333333,1.4
-10.4,1.4,1.4,1.4666666666666666,1.5333333333333334,1.6,1.4,1.4,1.4,1.4
-10.383333333300001,1.4,1.4,1.4666666666666666,1.5333333333333334,1.6,1.4,1.4,1.4,1.4666666666666666
-10.366666666699999,1.4,1.4,1.4666666666666666,1.5333333333333334,1.6,1.4,1.4,1.4,1.4666666666666666
-10.3166666667,1.4,1.4,1.4666666666666666,1.5333333333333334,1.6,1.4666666666666666,1.4,1.4666666666666666,1.5333333333333334
-10.3,1.4666666666666666,1.4666666666666666,1.5333333333333334,1.5333333333333334,1.6,1.5333333333333334,1.4666666666666666,1.5333333333333334,1.5333333333333334
-10.2833333333,1.4666666666666666,1.4666666666666666,1.5333333333333334,1.6,1.6666666666666667,1.5333333333333334,1.4666666666666666,1.5333333333333334,1.6
-10.2166666667,1.5333333333333334,1.5333333333333334,1.6,1.6666666666666667,1.7333333333333334,1.6,1.5333333333333334,1.6,1.6666666666666667
-10.2,1.6,1.6,1.6666666666666667,1.7333333333333334,1.8,1.6666666666666667,1.6,1.6666666666666667,1.7333333333333334
-10.1833333333,1.6,1.6,1.6666666666666667,1.7333333333333334,1.8,1.6666666666666667,1.6,1.6666666666666667,1.7333333333333334
-10.0666666667,1.6,1.6,1.6666666666666667,1.7333333333333334,1.8666666666666667,1.6666666666666667,1.6,1.6666666666666667,1.7333333333333334
-10.05,1.6,1.6,1.6666666666666667,1.7333333333333334,1.8666666666666667,1.6666666666666667,1.6,1.6666666666666667,1.8
-10.0333333333,1.6666666666666667,1.6666666666666667,1.7333333333333334,1.8,1.8666666666666667,1.7333333333333334,1.6666666666666667,1.7333333333333334,1.8
-10.016666666699999,1.6666666666666667,1.6666666666666667,1.7333333333333334,1.8,1.8666666666666667,1.7333333333333334,1.6666666666666667,1.7333333333333334,1.8
-10.0,1.6666666666666667,1.6666666666666667,1.7333333333333334,1.8,1.8666666666666667,1.7333333333333334,1.6666666666666667,1.7333333333333334,1.8
-9.98333333333,1.6666666666666667,1.6666666666666667,1.7333333333333334,1.8666666666666667,1.9333333333333333,1.7333333333333334,1.6666666666666667,1.8,1.8666666666666667
-9.96666666667,1.7333333333333334,1.7333333333333334,1.8,1.8666666666666667,1.9333333333333333,1.8,1.7333333333333334,1.8,1.8666666666666667
-9.95,1.7333333333333334,1.7333333333333334,1.8,1.8666666666666667,1.9333333333333333,1.8,1.7333333333333334,1.8,1.8666666666666667
-9.933333333330001,1.8,1.8,1.8666666666666667,1.9333333333333333,2.0,1.8666666666666667,1.8,1.8666666666666667,1.9333333333333333
-9.916666666669999,1.8666666666666667,1.8666666666666667,1.9333333333333333,2.0,2.066666666666667,1.9333333333333333,1.8666666666666667,1.9333333333333333,2.0
-9.9,1.8666666666666667,1.8666666666666667,1.9333333333333333,2.0,2.066666666666667,1.9333333333333333,1.8666666666666667,1.9333333333333333,2.0
-9.88333333333,1.8666666666666667,1.8666666666666667,1.9333333333333333,2.0,2.066666666666667,1.9333333333333333,1.8666666666666667,1.9333333333333333,2.0
-9.86666666667,1.8666666666666667,1.8666666666666667,1.9333333333333333,2.0,2.066666666666667,1.9333333333333333,1.8666666666666667,1.9333333333333333,2.0
-9.85,1.9333333333333333,2.0,2.066666666666667,2.066666666666667,2.1333333333333333,2.0,1.9333333333333333,2.066666666666667,2.1333333333333333
-9.833333333330001,1.9333333333333333,2.0,2.066666666666667,2.1333333333333333,2.2,2.0,1.9333333333333333,2.066666666666667,2.2
-9.816666666669999,2.0,2.0,2.066666666666667,2.1333333333333333,2.2,2.066666666666667,2.0,2.1333333333333333,2.2
-9.8,2.0,2.0,2.066666666666667,2.1333333333333333,2.2,2.066666666666667,2.0,2.1333333333333333,2.2
-9.78333333333,2.0,2.0,2.066666666666667,2.1333333333333333,2.2,2.066666666666667,2.0,2.1333333333333333,2.2
-9.76666666667,2.066666666666667,2.066666666666667,2.1333333333333333,2.2,2.2666666666666666,2.1333333333333333,2.0,2.1333333333333333,2.2
-9.75,2.066666666666667,2.066666666666667,2.1333333333333333,2.2,2.2666666666666666,2.1333333333333333,2.0,2.2,2.2666666666666666
-9.73333333333,2.1333333333333333,2.1333333333333333,2.2,2.2666666666666666,2.3333333333333335,2.2,2.066666666666667,2.2666666666666666,2.3333333333333335
-9.71666666667,2.2,2.2,2.2666666666666666,2.3333333333333335,2.4,2.2666666666666666,2.1333333333333333,2.2666666666666666,2.3333333333333335
-9.7,2.2666666666666666,2.2666666666666666,2.3333333333333335,2.4,2.466666666666667,2.3333333333333335,2.2,2.3333333333333335,2.4
-9.683333333330001,2.3333333333333335,2.3333333333333335,2.4,2.466666666666667,2.533333333333333,2.4,2.2666666666666666,2.4,2.466666666666667
-9.666666666669999,2.4,2.4,2.466666666666667,2.533333333333333,2.6,2.466666666666667,2.3333333333333335,2.466666666666667,2.533333333333333
-9.65,2.4,2.4,2.466666666666667,2.533333333333333,2.6,2.466666666666667,2.3333333333333335,2.466666666666667,2.6
-9.63333333333,2.466666666666667,2.533333333333333,2.6,2.6666666666666665,2.7333333333333334,2.533333333333333,2.4,2.533333333333333,2.6666666666666665
-9.61666666667,2.533333333333333,2.6,2.6666666666666665,2.7333333333333334,2.7333333333333334,2.6,2.466666666666667,2.6,2.6666666666666665
-9.6,2.533333333333333,2.6,2.6666666666666665,2.7333333333333334,2.7333333333333334,2.6,2.466666666666667,2.6,2.6666666666666665
-9.583333333330001,2.7333333333333334,2.7333333333333334,2.8,2.8666666666666667,2.8666666666666667,2.8,2.6,2.7333333333333334,2.8666666666666667
-9.566666666669999,2.7333333333333334,2.7333333333333334,2.8,2.8666666666666667,2.8666666666666667,2.8,2.6666666666666665,2.8,2.8666666666666667
-9.55,2.7333333333333334,2.7333333333333334,2.8,2.8666666666666667,2.8666666666666667,2.8,2.6666666666666665,2.8,2.8666666666666667
-9.53333333333,2.7333333333333334,2.7333333333333334,2.8,2.8666666666666667,2.8666666666666667,2.8,2.6666666666666665,2.8,2.8666666666666667
-9.51666666667,2.7333333333333334,2.7333333333333334,2.8,2.8666666666666667,2.8666666666666667,2.8,2.6666666666666665,2.8,2.8666666666666667
-9.5,2.7333333333333334,2.7333333333333334,2.8,2.8666666666666667,2.8666666666666667,2.8,2.6666666666666665,2.8,2.8666666666666667
-9.48333333333,2.7333333333333334,2.7333333333333334,2.8,2.8666666666666667,2.8666666666666667,2.8,2.6666666666666665,2.8,2.8666666666666667
-9.46666666667,2.8,2.8,2.8666666666666667,2.933333333333333,2.933333333333333,2.8666666666666667,2.7333333333333334,2.8666666666666667,2.933333333333333
-9.45,2.8666666666666667,2.8666666666666667,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,2.8,2.933333333333333,3.0
-9.433333333330001,2.8666666666666667,2.8666666666666667,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,2.8,2.933333333333333,3.0
-9.416666666669999,2.8666666666666667,2.8666666666666667,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,2.8,2.933333333333333,3.0
-9.4,2.933333333333333,2.933333333333333,3.0,3.0,3.0,3.0,2.8666666666666667,3.0,3.066666666666667
-9.38333333333,3.0,3.0,3.066666666666667,3.066666666666667,3.066666666666667,3.066666666666667,2.933333333333333,3.066666666666667,3.1333333333333333
-9.36666666667,3.0,3.0,3.066666666666667,3.066666666666667,3.066666666666667,3.066666666666667,2.933333333333333,3.066666666666667,3.1333333333333333
-9.35,3.0,3.0,3.066666666666667,3.066666666666667,3.066666666666667,3.066666666666667,2.933333333333333,3.1333333333333333,3.1333333333333333
-9.333333333330001,3.066666666666667,3.066666666666667,3.1333333333333333,3.1333333333333333,3.1333333333333333,3.1333333333333333,3.0,3.1333333333333333,3.2666666666666666
-9.316666666669999,3.066666666666667,3.066666666666667,3.1333333333333333,3.1333333333333333,3.1333333333333333,3.1333333333333333,3.0,3.1333333333333333,3.2666666666666666
-9.3,3.1333333333333333,3.1333333333333333,3.2,3.2,3.2,3.2,3.066666666666667,3.2,3.3333333333333335
-9.28333333333,3.1333333333333333,3.1333333333333333,3.2,3.2,3.2,3.2,3.066666666666667,3.2,3.3333333333333335
-9.26666666667,3.1333333333333333,3.1333333333333333,3.2,3.2,3.2,3.2,3.066666666666667,3.2,3.3333333333333335
-9.25,3.1333333333333333,3.1333333333333333,3.2,3.2,3.2,3.2,3.066666666666667,3.2,3.3333333333333335
-9.23333333333,3.1333333333333333,3.1333333333333333,3.2,3.2,3.2,3.2,3.066666666666667,3.2,3.3333333333333335
-9.21666666667,3.1333333333333333,3.1333333333333333,3.2,3.2,3.2,3.2,3.066666666666667,3.2,3.3333333333333335
-9.2,3.1333333333333333,3.1333333333333333,3.2,3.2,3.2,3.2,3.066666666666667,3.2,3.3333333333333335
-9.183333333330001,3.1333333333333333,3.1333333333333333,3.2,3.2,3.2,3.2,3.066666666666667,3.2,3.3333333333333335
-9.166666666669999,3.2,3.2,3.2666666666666666,3.2666666666666666,3.2666666666666666,3.2666666666666666,3.1333333333333333,3.2666666666666666,3.4
-9.15,3.2666666666666666,3.2666666666666666,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.2,3.3333333333333335,3.466666666666667
-9.13333333333,3.2666666666666666,3.2666666666666666,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.2,3.3333333333333335,3.533333333333333
-9.11666666667,3.3333333333333335,3.3333333333333335,3.4,3.3333333333333335,3.3333333333333335,3.4,3.2666666666666666,3.3333333333333335,3.533333333333333
-9.1,3.3333333333333335,3.3333333333333335,3.4,3.4,3.4,3.4,3.2666666666666666,3.4,3.533333333333333
-9.083333333330001,3.3333333333333335,3.3333333333333335,3.4,3.4,3.4,3.4,3.3333333333333335,3.4,3.533333333333333
-9.066666666669999,3.3333333333333335,3.3333333333333335,3.4,3.4,3.4,3.4,3.3333333333333335,3.466666666666667,3.533333333333333
-9.05,3.533333333333333,3.533333333333333,3.6,3.6,3.6,3.6,3.466666666666667,3.6,3.7333333333333334
-9.03333333333,3.533333333333333,3.533333333333333,3.6,3.6,3.6,3.6,3.466666666666667,3.6,3.7333333333333334
-9.01666666667,3.533333333333333,3.533333333333333,3.6,3.6,3.6,3.6,3.466666666666667,3.6,3.7333333333333334
-9.0,3.533333333333333,3.533333333333333,3.6,3.6,3.6,3.6,3.466666666666667,3.6,3.7333333333333334
-8.98333333333,3.533333333333333,3.533333333333333,3.6,3.6,3.6,3.6,3.466666666666667,3.6,3.7333333333333334
-8.96666666667,3.6,3.6,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.533333333333333,3.6666666666666665,3.8
-8.95,3.6,3.6,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.533333333333333,3.6666666666666665,3.8
-8.933333333330001,3.6,3.6,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.533333333333333,3.6666666666666665,3.8
-8.916666666669999,3.7333333333333334,3.7333333333333334,3.8,3.7333333333333334,3.7333333333333334,3.8,3.6666666666666665,3.7333333333333334,3.8666666666666667
-8.9,3.7333333333333334,3.7333333333333334,3.8,3.7333333333333334,3.7333333333333334,3.8,3.6666666666666665,3.7333333333333334,3.8666666666666667
-8.88333333333,3.7333333333333334,3.7333333333333334,3.8,3.7333333333333334,3.7333333333333334,3.8,3.6666666666666665,3.7333333333333334,3.8666666666666667
-8.86666666667,3.7333333333333334,3.7333333333333334,3.8,3.7333333333333334,3.7333333333333334,3.8,3.6666666666666665,3.7333333333333334,3.8666666666666667
-8.85,3.7333333333333334,3.7333333333333334,3.8,3.7333333333333334,3.7333333333333334,3.8,3.6666666666666665,3.7333333333333334,3.8666666666666667
-8.833333333330001,3.7333333333333334,3.7333333333333334,3.8,3.7333333333333334,3.7333333333333334,3.8,3.6666666666666665,3.7333333333333334,3.8666666666666667
-8.816666666669999,3.7333333333333334,3.7333333333333334,3.8,3.7333333333333334,3.7333333333333334,3.8,3.6666666666666665,3.7333333333333334,3.8666666666666667
-8.8,3.7333333333333334,3.7333333333333334,3.8,3.7333333333333334,3.7333333333333334,3.8,3.6666666666666665,3.7333333333333334,3.8666666666666667
-8.78333333333,3.8666666666666667,3.8666666666666667,3.933333333333333,3.8666666666666667,3.8666666666666667,3.933333333333333,3.8,3.8666666666666667,4.0
-8.76666666667,3.8666666666666667,3.8666666666666667,3.933333333333333,3.8666666666666667,3.8666666666666667,3.933333333333333,3.8,3.8666666666666667,4.0
-8.75,3.933333333333333,3.933333333333333,4.0,3.933333333333333,3.933333333333333,4.0,3.8666666666666667,3.933333333333333,4.066666666666666
-8.73333333333,3.933333333333333,3.933333333333333,4.0,3.933333333333333,3.933333333333333,4.0,3.8666666666666667,3.933333333333333,4.066666666666666
-8.71666666667,4.066666666666666,4.066666666666666,4.133333333333334,4.0,4.0,4.133333333333334,4.0,4.066666666666666,4.2
-8.7,4.066666666666666,4.066666666666666,4.133333333333334,4.066666666666666,4.066666666666666,4.133333333333334,4.0,4.066666666666666,4.2
-8.683333333330001,4.2,4.2,4.266666666666667,4.133333333333334,4.133333333333334,4.266666666666667,4.133333333333334,4.133333333333334,4.266666666666667
-8.666666666669999,4.2,4.2,4.266666666666667,4.133333333333334,4.133333333333334,4.266666666666667,4.133333333333334,4.133333333333334,4.266666666666667
-8.65,4.2,4.2,4.266666666666667,4.133333333333334,4.133333333333334,4.266666666666667,4.133333333333334,4.133333333333334,4.266666666666667
-8.63333333333,4.2,4.2,4.266666666666667,4.133333333333334,4.133333333333334,4.266666666666667,4.133333333333334,4.133333333333334,4.266666666666667
-8.61666666667,4.2,4.2,4.266666666666667,4.133333333333334,4.133333333333334,4.266666666666667,4.133333333333334,4.133333333333334,4.266666666666667
-8.6,4.266666666666667,4.266666666666667,4.333333333333333,4.266666666666667,4.266666666666667,4.333333333333333,4.2,4.2,4.333333333333333
-8.583333333330001,4.333333333333333,4.333333333333333,4.4,4.4,4.4,4.4,4.333333333333333,4.333333333333333,4.4
-8.566666666669999,4.4,4.4,4.466666666666667,4.466666666666667,4.466666666666667,4.466666666666667,4.4,4.4,4.4
-8.55,4.4,4.4,4.466666666666667,4.466666666666667,4.466666666666667,4.466666666666667,4.4,4.4,4.4
-8.53333333333,4.4,4.4,4.466666666666667,4.466666666666667,4.466666666666667,4.466666666666667,4.4,4.4,4.4
-8.51666666667,4.533333333333333,4.533333333333333,4.533333333333333,4.533333333333333,4.533333333333333,4.6,4.466666666666667,4.533333333333333,4.533333333333333
-8.5,4.533333333333333,4.533333333333333,4.533333333333333,4.533333333333333,4.533333333333333,4.6,4.466666666666667,4.533333333333333,4.533333333333333
-8.48333333333,4.533333333333333,4.533333333333333,4.533333333333333,4.533333333333333,4.533333333333333,4.6,4.466666666666667,4.533333333333333,4.533333333333333
-8.46666666667,4.533333333333333,4.533333333333333,4.533333333333333,4.533333333333333,4.533333333333333,4.6,4.466666666666667,4.533333333333333,4.533333333333333
-8.45,4.666666666666667,4.666666666666667,4.666666666666667,4.666666666666667,4.666666666666667,4.733333333333333,4.6,4.666666666666667,4.666666666666667
-8.433333333330001,4.733333333333333,4.733333333333333,4.733333333333333,4.733333333333333,4.733333333333333,4.8,4.666666666666667,4.733333333333333,4.733333333333333
-8.416666666669999,4.733333333333333,4.733333333333333,4.733333333333333,4.733333333333333,4.733333333333333,4.8,4.666666666666667,4.733333333333333,4.733333333333333
-8.4,4.733333333333333,4.733333333333333,4.733333333333333,4.733333333333333,4.733333333333333,4.8,4.666666666666667,4.733333333333333,4.733333333333333
-8.38333333333,4.733333333333333,4.733333333333333,4.733333333333333,4.733333333333333,4.733333333333333,4.8,4.666666666666667,4.733333333333333,4.733333333333333
-8.36666666667,4.733333333333333,4.733333333333333,4.733333333333333,4.733333333333333,4.733333333333333,4.8,4.666666666666667,4.733333333333333,4.733333333333333
-8.35,4.8,4.8,4.8,4.8,4.8,4.866666666666666,4.733333333333333,4.733333333333333,4.8
-8.333333333330001,4.8,4.8,4.8,4.8,4.8,4.866666666666666,4.733333333333333,4.866666666666666,4.8
-8.316666666669999,4.8,4.8,4.8,4.8,4.8,4.866666666666666,4.733333333333333,4.866666666666666,4.8
-8.3,4.933333333333334,4.933333333333334,4.933333333333334,4.933333333333334,4.933333333333334,5.0,4.866666666666666,5.0,4.933333333333334
-8.28333333333,5.066666666666666,5.066666666666666,5.066666666666666,5.066666666666666,5.066666666666666,5.133333333333334,5.0,5.133333333333334,5.066666666666666
-8.26666666667,5.066666666666666,5.066666666666666,5.066666666666666,5.066666666666666,5.066666666666666,5.133333333333334,5.0,5.133333333333334,5.066666666666666
-8.25,5.133333333333334,5.133333333333334,5.133333333333334,5.133333333333334,5.133333333333334,5.2,5.066666666666666,5.2,5.133333333333334
-8.23333333333,5.133333333333334,5.133333333333334,5.133333333333334,5.133333333333334,5.133333333333334,5.2,5.066666666666666,5.2,5.133333333333334
-8.21666666667,5.133333333333334,5.133333333333334,5.133333333333334,5.133333333333334,5.133333333333334,5.2,5.066666666666666,5.2,5.133333333333334
-8.2,5.133333333333334,5.133333333333334,5.133333333333334,5.133333333333334,5.133333333333334,5.2,5.066666666666666,5.2,5.133333333333334
-8.183333333330001,5.133333333333334,5.133333333333334,5.133333333333334,5.133333333333334,5.133333333333334,5.2,5.066666666666666,5.2,5.133333333333334
-8.166666666669999,5.133333333333334,5.133333333333334,5.133333333333334,5.133333333333334,5.133333333333334,5.2,5.066666666666666,5.2,5.133333333333334
-8.15,5.2,5.2,5.2,5.2,5.2,5.266666666666667,5.133333333333334,5.266666666666667,5.2
-8.13333333333,5.266666666666667,5.266666666666667,5.266666666666667,5.266666666666667,5.266666666666667,5.333333333333333,5.2,5.333333333333333,5.266666666666667
-8.11666666667,5.266666666666667,5.266666666666667,5.266666666666667,5.266666666666667,5.266666666666667,5.333333333333333,5.2,5.333333333333333,5.266666666666667
-8.1,5.333333333333333,5.333333333333333,5.333333333333333,5.4,5.333333333333333,5.4,5.266666666666667,5.4,5.333333333333333
-8.083333333330001,5.4,5.4,5.4,5.466666666666667,5.4,5.466666666666667,5.333333333333333,5.466666666666667,5.4
-8.066666666669999,5.466666666666667,5.466666666666667,5.466666666666667,5.533333333333333,5.466666666666667,5.533333333333333,5.4,5.533333333333333,5.466666666666667
-8.05,5.466666666666667,5.466666666666667,5.466666666666667,5.533333333333333,5.533333333333333,5.533333333333333,5.4,5.6,5.466666666666667
-8.03333333333,5.6,5.6,5.533333333333333,5.666666666666667,5.666666666666667,5.6,5.533333333333333,5.733333333333333,5.6
-8.01666666667,5.6,5.6,5.533333333333333,5.666666666666667,5.666666666666667,5.6,5.533333333333333,5.733333333333333,5.6
-8.0,5.733333333333333,5.733333333333333,5.666666666666667,5.8,5.8,5.733333333333333,5.666666666666667,5.866666666666666,5.733333333333333
-7.983333333330001,5.733333333333333,5.733333333333333,5.666666666666667,5.8,5.8,5.733333333333333,5.666666666666667,5.866666666666666,5.733333333333333
-7.966666666669999,5.733333333333333,5.733333333333333,5.666666666666667,5.8,5.8,5.733333333333333,5.666666666666667,5.866666666666666,5.733333333333333
-7.95,5.733333333333333,5.733333333333333,5.666666666666667,5.8,5.8,5.733333333333333,5.666666666666667,5.866666666666666,5.8
